"limits",30.0009,100.0074
"peaks",43.892469995798386,50.97404683182233,75.01950488096622,91.02347741265484
"masked X","X","obs","calc","bkg","diff"
87.3019,87.3019,224.0,234.05051559386078,232.68814922206337,-31.87051559386078
87.3214,87.3214,226.0,234.08984697791502,232.71395591220357,-29.909846977915016
87.3408,87.3408,226.0,234.1291730121368,232.73961254897463,-29.94917301213679
87.3603,87.3603,215.0,234.16890809088378,232.76538341676493,-40.988908090883776
87.3797,87.3797,260.0,234.20865164075937,232.79100398305323,3.971348359240629
87.3992,87.3992,210.0,234.24881266650672,232.8167381595825,-46.06881266650672
87.4187,87.4187,238.0,234.28918813192894,232.84245361537683,-18.10918813192894
87.4381,87.4381,220.0,234.32958425418175,232.86801840259199,-36.149584254181754
87.4576,87.4576,192.0,234.37041822615933,232.89369585674936,-64.19041822615932
87.477,87.477,197.0,234.41127013395612,232.91922240146442,-59.23127013395612
87.4965,87.4965,231.0,234.45257843847745,232.94486097721892,-25.272578438477446
87.5159,87.5159,206.0,234.49392071096443,232.97034840559925,-50.31392071096443
87.5354,87.5354,227.0,234.53571982751487,232.9959472230384,-29.355719827514868
87.5549,87.5549,205.0,234.57777973225677,233.02152577812947,-51.39777973225677
87.5743,87.5743,226.0,234.6198904305411,233.04695283417823,-30.43989043054109
87.5938,87.5938,226.0,234.66248526402293,233.07249030403833,-30.482485264022934
87.6132,87.6132,228.0,234.70512947046294,233.09787604431966,-28.525129470462936
87.6327,87.6327,219.0,234.74828248160975,233.12337154114996,-37.56828248160975
87.6521,87.6521,244.0,234.7914975865066,233.14871508084698,-12.611497586506609
87.6716,87.6716,241.0,234.83523330037175,233.1741677136899,-15.655233300371755
87.6911,87.6911,221.0,234.87927598452933,233.19959852319687,-35.69927598452933
87.7105,87.7105,212.0,234.92340420622352,233.22487703957617,-44.74340420622352
87.73,87.73,251.0,234.968069453509,233.2502636415747,-5.788069453509003
87.7494,87.7494,197.0,235.0128368253301,233.27549773041252,-59.83283682533011
87.7689,87.7689,249.0,235.0581702585779,233.30083922602748,-7.878170258577889
87.7883,87.7883,235.0,235.10360758445353,233.32602799148114,-21.923607584453528
87.8078,87.8078,220.0,235.14963290168336,233.35132347866596,-36.96963290168336
87.8273,87.8273,220.0,235.19602264945388,233.37659556207515,-37.01602264945388
87.8467,87.8467,230.0,235.2425453789491,233.40171459526846,-27.062545378949103
87.8662,87.8662,209.0,235.2896771747489,233.42693931005542,-48.1096771747489
87.8856,87.8856,222.0,235.33696152921456,233.45201076527425,-35.15696152921456
87.9051,87.9051,221.0,235.3848900362917,233.47718720144363,-36.204890036291694
87.9245,87.9245,224.0,235.4329716878056,233.50221017177594,-33.252971687805605
87.944,87.944,223.0,235.4817309636562,233.5273374161484,-34.30173096365619
87.9635,87.9635,221.0,235.53092282535692,233.5524396567772,-36.350922825356925
87.9829,87.9829,246.0,235.58029818763887,233.57738812772126,-11.400298187638874
88.0024,88.0024,212.0,235.63038597280868,233.60243979962436,-45.45038597280868
88.0218,88.0218,229.0,235.68068893991168,233.62733750334942,-28.500688939911676
88.0413,88.0413,211.0,235.73172847815033,233.6523376853676,-46.55172847815033
88.0607,88.0607,207.0,235.7829875534776,233.67718370384878,-50.6029875534776
88.0802,88.0802,226.0,235.83502799970393,233.70213147162625,-31.655027999703925
88.0997,88.0997,202.0,235.88759127064318,233.7270526160868,-55.707591270643185
88.1191,88.1191,223.0,235.94040747559572,233.75181930963768,-34.76040747559572
88.1386,88.1386,213.0,235.99405754157885,233.77668664612622,-44.814057541578855
88.158,88.158,237.0,236.04799987546033,233.8013993442499,-20.867999875460335
88.1775,88.1775,199.0,236.10278822605764,233.8262119403996,-58.92278822605764
88.1969,88.1969,214.0,236.15790253970144,233.8508697139147,-43.97790253970144
88.2164,88.2164,215.0,236.21391784272845,233.8756266341497,-43.03391784272845
88.2359,88.2359,233.0,236.27056943227285,233.90035529181242,-25.09056943227285
88.2553,88.2553,214.0,236.32756779130608,233.92492885621232,-44.14756779130608
88.2748,88.2748,212.0,236.38554478572013,233.94960042736088,-46.20554478572013
88.2942,88.2942,226.0,236.4439167631077,233.97411672900904,-32.263916763107694
88.3137,88.3137,242.0,236.5032861073289,233.99873027002513,-16.323286107328904
88.3331,88.3331,224.0,236.56309295928952,234.02318836854045,-34.38309295928952
88.3526,88.3526,233.0,236.6239651033534,234.0477429325843,-25.443965103353413
88.3721,88.3721,223.0,236.68560515337305,234.0722675750417,-35.50560515337305
88.3915,88.3915,224.0,236.7477406971297,234.09663652138522,-34.5677406971297
88.411,88.411,247.0,236.81102498263758,234.12110075933714,-11.631024982637577
88.4304,88.4304,210.0,236.8748246051932,234.14540913633599,-48.6948246051932
88.4499,88.4499,223.0,236.93983739765582,234.16981201486897,-35.75983739765582
88.4693,88.4693,216.0,237.00543064180653,234.19405887089835,-42.82543064180653
88.4888,88.4888,210.0,237.07229361749842,234.21839943186495,-48.89229361749842
88.5083,88.5083,216.0,237.14011001302055,234.24270839239549,-42.96011001302055
88.5277,88.5277,218.0,237.20858645206022,234.26686109409607,-41.02858645206022
88.5472,88.5472,224.0,237.27844655480507,234.29110629252747,-35.09844655480507
88.5666,88.5666,254.0,237.34898899284602,234.3151950788694,-5.1689889928460175
88.5861,88.5861,238.0,237.42101150482733,234.33937554894928,-21.241011504827334
88.6055,88.6055,198.0,237.49379972295588,234.36339945702082,-61.313799722955885
88.625,88.625,217.0,237.56811173116802,234.38751422925037,-42.38811173116802
88.6445,88.6445,240.0,237.64365056894968,234.4115957022817,-19.46365056894968
88.6639,88.6639,192.0,237.72006222431966,234.43552039453834,-67.54006222431966
88.6834,88.6834,194.0,237.7981582881671,234.45953470812145,-65.61815828816708
88.7028,88.7028,218.0,237.87716648898453,234.483392099432,-41.69716648898453
88.7223,88.7223,248.0,237.95799000934798,234.50733827593191,-11.777990009347981
88.7417,88.7417,233.0,238.03983516314918,234.53112739205412,-26.859835163149178
88.7612,88.7612,225.0,238.1235591648731,234.5550044505768,-34.943559164873086
88.7807,88.7807,209.0,238.20884078678216,234.57884649115,-51.02884078678216
88.8001,88.8001,208.0,238.29528577318305,234.60253127041324,-52.115285773183054
88.8196,88.8196,215.0,238.38379736706983,234.62630271428046,-45.20379736706983
88.839,88.839,217.0,238.4735816505724,234.64991676728448,-43.29358165057241
88.8585,88.8585,210.0,238.56560330345826,234.67361662538434,-50.38560330345826
88.8779,88.8779,268.0,238.65896654093333,234.6971589665129,7.521033459066665
88.8974,88.8974,214.0,238.75472881060617,234.72078624651243,-46.57472881060617
88.9169,88.9169,232.0,238.85248664618922,234.74437676974532,-28.67248664618922
88.9363,88.9363,229.0,238.95179724949497,234.76780959318407,-31.771797249494973
88.9558,88.9558,210.0,239.0537162928295,234.79132604239138,-50.873716292829506
88.9752,88.9752,204.0,239.1573477619111,234.8146846743796,-56.9773477619111
88.9947,88.9947,231.0,239.26381730824602,234.8381260490299,-30.08381730824602
89.0141,89.0141,202.0,239.3721003164577,234.86140949253385,-59.192100316457704
89.0336,89.0336,203.0,239.48344222533032,234.88477478881146,-58.30344222533032
89.0531,89.0531,238.0,239.59739013606148,234.9081015693624,-23.417390136061478
89.0725,89.0725,238.0,239.71340908860145,234.93127025433017,-23.533409088601452
89.092,89.092,248.0,239.83284079536318,234.95451944332103,-13.652840795363183
89.1114,89.1114,214.0,239.95458797365717,234.9776104316165,-47.77458797365717
89.1309,89.1309,218.0,240.07998982544206,235.00078101700188,-43.899989825442056
89.1503,89.1503,217.0,240.20785938487464,235.02379330013017,-45.02785938487464
89.1698,89.1698,238.0,240.3397289267489,235.046884266568,-24.159728926748905
89.1892,89.1892,220.0,240.4743596757261,235.06981683275293,-42.294359675726106
89.2087,89.2087,247.0,240.61321740738313,235.09282716160118,-15.433217407383133
89.2282,89.2282,237.0,240.7558605898491,235.11579668367014,-25.575860589849107
89.2476,89.2476,218.0,240.90169270461922,235.13860766509458,-44.72169270461922
89.2671,89.2671,206.0,241.052298951022,235.1614950140976,-56.87229895102201
89.2865,89.2865,244.0,241.20642780666918,235.1842237334456,-19.026427806669183
89.306,89.306,234.0,241.3658128796235,235.20702788247058,-29.18581287962349
89.3254,89.3254,232.0,241.52898710924765,235.22967331644887,-31.348987109247652
89.3449,89.3449,237.0,241.69790396846113,235.25239323527114,-26.517903968461134
89.3644,89.3644,205.0,241.87196237196943,235.27507054202744,-58.69196237196943
89.3838,89.3838,228.0,242.05047383840292,235.29758901236778,-35.87047383840292
89.4033,89.4033,238.0,242.2354316482704,235.3201805360327,-26.055431648270407
89.4227,89.4227,248.0,242.4253521437885,235.3426131470085,-16.2453521437885
89.4422,89.4422,199.0,242.62241937855546,235.365117849056,-65.44241937855546
89.4616,89.4616,230.0,242.8248426899548,235.3874635658134,-34.64484268995481
89.4811,89.4811,225.0,243.03517059289783,235.40988040439245,-39.85517059289783
89.5006,89.5006,245.0,243.25265515624332,235.43225280522384,-20.07265515624332
89.52,89.52,232.0,243.47643189506647,235.4544661186987,-33.29643189506647
89.5395,89.5395,204.0,243.70927864406116,235.47674908569502,-61.52927864406116
89.5589,89.5589,226.0,243.94924045279976,235.4988729019859,-39.76924045279976
89.5784,89.5784,264.0,244.1991518105444,235.5210653849635,-2.0191518105444075
89.5978,89.5978,217.0,244.45684770691545,235.5430986576126,-49.276847706915454
89.6173,89.6173,230.0,244.72566443299658,235.5651996030502,-36.54566443299658
89.6368,89.6368,250.0,245.00474370221747,235.58725426458668,-16.824743702217468
89.6562,89.6562,245.0,245.29306355488234,235.60914963331263,-22.113063554882338
89.6757,89.6757,244.0,245.59431812398626,235.63111116939893,-23.414318123986256
89.6951,89.6951,239.0,245.90608739704956,235.65291336243797,-28.72608739704956
89.7146,89.7146,233.0,246.2320551153895,235.67478071118893,-35.0520551153895
89.734,89.734,221.0,246.56989310253255,235.69648867043566,-47.38989310253255
89.7535,89.7535,234.0,246.92375205463037,235.7182607666162,-34.74375205463037
89.773,89.773,201.0,247.29278972282228,235.73998471219363,-68.11278972282227
89.7924,89.7924,240.0,247.67576382270042,235.7615492056519,-29.495763822700418
89.8119,89.8119,255.0,248.07788358188571,235.7831762931393,-14.897883581885715
89.8313,89.8313,248.0,248.49599012023398,235.80464389157174,-22.315990120233984
89.8508,89.8508,240.0,248.9352613053578,235.82617304733893,-30.755261305357813
89.8702,89.8702,234.0,249.3927933632535,235.84754268094895,-37.2127933632535
89.8897,89.8897,253.0,249.8744419536827,235.86897282800317,-18.69444195368269
89.9092,89.9092,240.0,250.37933637257706,235.89035293712698,-32.19933637257706
89.9286,89.9286,243.0,250.90602852259136,235.9115734816296,-29.726028522591356
89.9481,89.9481,228.0,251.4619956662122,235.93285295884579,-45.281995666212204
89.9675,89.9675,223.0,252.04294808645886,235.95397284799532,-50.862948086458864
89.987,89.987,246.0,252.65706182216454,235.9751506078848,-28.477061822164536
90.0064,90.0064,263.0,253.30014110356166,235.99616876015003,-12.120141103561657
90.0259,90.0259,247.0,253.98085419290393,236.0172437139188,-28.800854192903934
90.0454,90.0454,232.0,254.6981921785209,236.0382667217276,-44.51819217852091
90.0648,90.0648,250.0,255.45139122047658,236.0591300998842,-27.27139122047658
90.0843,90.0843,252.0,256.25073666076037,236.08004866063683,-26.070736660760367
90.1037,90.1037,250.0,257.09085439956175,236.10080758197228,-28.91085439956175
90.1232,90.1232,237.0,257.98411543045137,236.12162059841714,-42.80411543045137
90.1426,90.1426,236.0,258.92495627390946,236.14227396962204,-44.74495627390946
90.1621,90.1621,237.0,259.9262289610683,236.16298034111983,-44.74622896106832
90.1816,90.1816,259.0,260.9883219269765,236.18363283784927,-23.808321926976483
90.201,90.201,251.0,262.10944553360184,236.2041256880333,-32.92944553360184
90.2205,90.2205,259.0,263.30592564102596,236.22466988107388,-26.125925641025965
90.2399,90.2399,228.0,264.570195060841,236.24505443167547,-58.390195060841
90.2594,90.2594,221.0,265.9218176180123,236.26548921189934,-66.7418176180123
90.2788,90.2788,269.0,267.35256320261993,236.28576435778746,-20.172563202619934
90.2983,90.2983,244.0,268.88254155778833,236.30608861266634,-46.70254155778833
90.3178,90.3178,252.0,270.51265601523136,236.32635704311275,-40.33265601523136
90.3372,90.3372,252.0,272.24072184862376,236.3464658589278,-42.060721848623764
90.3567,90.3567,254.0,274.09067859520036,236.36662208741544,-41.91067859520036
90.3761,90.3761,265.0,276.0530397243309,236.38661871944132,-32.873039724330916
90.3956,90.3956,257.0,278.1551181819792,236.40666162492212,-42.97511818197922
90.415,90.415,277.0,280.38275807179764,236.42654495616253,-25.20275807179764
90.4345,90.4345,297.0,282.768078370293,236.44647341417567,-7.588078370292983
90.454,90.454,264.0,285.3075054049465,236.46634407715968,-43.12750540494648
90.4734,90.4734,242.0,287.99417494647815,236.48605520690626,-67.81417494647815
90.4929,90.4929,292.0,290.8602663417806,236.50580972787108,-20.680266341780573
90.5123,90.5123,268.0,293.88416413577374,236.52540474802387,-47.704164135773745
90.5318,90.5318,314.0,297.09874939312647,236.54504199395754,-4.918749393126468
90.5512,90.5512,279.0,300.4706920470708,236.5645197756114,-43.29069204707083
90.5707,90.5707,257.0,304.0336006078209,236.58403861007673,-68.85360060782091
90.5902,90.5902,256.0,307.7630166982118,236.60349765790704,-73.5830166982118
90.6096,90.6096,296.0,311.62472569128965,236.62279730404887,-37.444725691289655
90.6291,90.6291,307.0,315.6420432153993,236.64213622785593,-30.462043215399326
90.6485,90.6485,298.0,319.74681395295215,236.66131579684892,-43.56681395295215
90.668,90.668,308.0,323.9468405261147,236.68053345161312,-37.76684052611473
90.6874,90.6874,300.0,328.1547982217848,236.69959180259997,-49.9747982217848
90.7069,90.7069,274.0,332.36553365329485,236.71868703986405,-80.18553365329484
90.7264,90.7264,357.0,336.4956549806184,236.73772047780108,-1.3156549806183833
90.7458,90.7458,309.0,340.4574883118377,236.7565946964315,-53.27748831183772
90.7653,90.7653,338.0,344.2226731986692,236.7755039862444,-28.042673198669213
90.7847,90.7847,341.0,347.6822567261066,236.79425411826824,-28.502256726106573
90.8042,90.8042,373.0,350.8018737333069,236.81303810288603,0.37812626669312266
90.8236,90.8236,394.0,353.4919006970033,236.83166299545027,18.688099302996697
90.8431,90.8431,388.0,355.7320624428461,236.8503205143518,10.447937557153914
90.8626,90.8626,399.0,357.4749829952799,236.8689142000715,19.705017004720098
90.882,90.882,369.0,358.7011599486623,236.8873489003799,-11.52115994866228
90.9015,90.9015,405.0,359.42817907651335,236.9058143716246,23.751820923486655
90.9209,90.9209,416.0,359.6683420740894,236.9241209338136,34.511657925910576
90.9404,90.9404,437.0,359.4588113016407,236.94245702141714,55.72118869835929
90.9598,90.9598,438.0,358.84106218779914,236.96063428059443,57.33893781220086
90.9793,90.9793,478.0,357.8576647666665,236.9788398119281,98.32233523333349
90.9988,90.9988,473.0,356.5554530710559,236.9969794549855,94.62454692894408
91.0182,91.0182,452.0,354.9846544429903,237.01496039872384,75.19534555700972
91.0377,91.0377,482.0,353.1612437814186,237.03296771855221,107.01875621858142
91.0571,91.0571,469.0,351.1307896671169,237.05081643045088,96.04921033288309
91.0766,91.0766,475.0,348.886680628342,237.06869024574513,104.29331937165801
91.096,91.096,450.0,346.46347482433725,237.086405548829,81.71652517566275
91.1155,91.1155,454.0,343.844835092057,237.10414467480908,88.33516490794301
91.135,91.135,451.0,341.0497227214307,237.1218158361021,88.13027727856928
91.1544,91.1544,450.0,338.0982362683998,237.13932863705128,90.08176373160023
91.1739,91.1739,466.0,334.97418755202375,237.15686332380486,109.20581244797626
91.1933,91.1933,398.0,331.7269566308153,237.17423975683423,44.45304336918468
91.2128,91.2128,437.0,328.343893899214,237.1916367755607,86.83610610078603
91.2322,91.2322,436.0,324.886557081206,237.20887565156877,89.29344291879403
91.2517,91.2517,456.0,321.3522545027886,237.22613380529293,112.82774549721142
91.2712,91.2712,405.0,317.78832241939165,237.2433218965259,65.39167758060836
91.2906,91.2906,431.0,314.246989197186,237.26035201996237,94.93301080281401
91.3101,91.3101,427.0,310.7217072485809,237.277399442636,94.4582927514191
91.3295,91.3295,401.0,307.2776404669392,237.29428901956032,71.9023595330608
91.349,91.349,400.0,303.90038985398536,237.31119456796054,74.27961014601465
91.3684,91.3684,400.0,300.64483630833854,237.32794239710122,77.53516369166147
91.3879,91.3879,391.0,297.4940057457042,237.34470486201408,71.68599425429579
91.4074,91.4074,370.0,294.47475974776705,237.36139514516165,53.70524025223295
91.4268,91.4268,373.0,291.6073949847352,237.37792790732368,59.57260501526479
91.4463,91.4463,389.0,288.86761863149945,237.3944732850294,78.31238136850055
91.4657,91.4657,331.0,286.28509107795355,237.41086127942222,22.894908922046447
91.4852,91.4852,345.0,283.8299422828094,237.4272605337017,39.350057717190616
91.5046,91.5046,329.0,281.5256117003308,237.44350254684045,25.654388299669215
91.5241,91.5241,336.0,279.3435551511342,237.4597544561973,34.83644484886582
91.5436,91.5436,334.0,277.2915619159452,237.47593204296814,34.88843808405482
91.563,91.563,321.0,275.37194305669954,237.4919526105223,23.808056943300464
91.5825,91.5825,308.0,273.56013599529706,237.50798101195272,12.61986400470294
91.6019,91.6019,271.0,271.8676099181376,237.5238525476636,-22.68760991813759
91.6214,91.6214,296.0,270.2703416755903,237.53973053345553,3.9096583244096834
91.6408,91.6408,294.0,268.7788804377963,237.55545181158135,3.4011195622036823
91.6603,91.6603,257.0,267.3717854375585,237.57117814791195,-32.191785437558515
91.6798,91.6798,292.0,266.0504126483913,237.5868279992122,4.129587351608727
91.6992,91.6992,296.0,264.8158007943504,237.60232138871987,9.364199205649577
91.7187,91.7187,269.0,263.64962838883605,237.6178177316122,-16.46962838883605
91.7381,91.7381,246.0,262.55914035702824,237.6331577822331,-38.37914035702824
91.7576,91.7576,262.0,261.5280176671371,237.64849937406188,-21.34801766713708
91.777,91.777,299.0,260.56298502210905,237.66368484775376,16.617014977890953
91.7965,91.7965,262.0,259.6492000204961,237.67887044232592,-19.469200020496096
91.816,91.816,271.0,258.78830920538394,237.6939773677231,-9.60830920538394
91.8354,91.8354,256.0,257.98084676915624,237.70892844510692,-23.800846769156244
91.8549,91.8549,275.0,257.2151831754087,237.72387749570646,-4.035183175408697
91.8743,91.8743,288.0,256.4956917973117,237.73867088403816,9.684308202688321
91.8938,91.8938,276.0,255.812488601006,237.75346080478303,-1.6324886010060098
91.9132,91.9132,278.0,255.17009931838703,237.76809525367648,1.0099006816129688
91.9327,91.9327,252.0,254.55893805911572,237.78272478595986,-24.37893805911572
91.9521,91.9521,233.0,253.9833380418327,237.7971990414953,-42.803338041832696
91.9716,91.9716,228.0,253.435113584569,237.81166692315668,-47.255113584568996
91.9911,91.9911,241.0,252.91555625420872,237.8260532956806,-33.735556254208724
92.0105,92.0105,246.0,252.4249767085933,237.84028469319915,-28.244976708593306
92.03,92.03,258.0,251.95701774725475,237.85450751355822,-15.777017747254753
92.0494,92.0494,262.0,251.51469733264395,237.86857556581162,-11.334697332643948
92.0689,92.0689,249.0,251.09200794385004,237.8826335629413,-23.912007943850035
92.0883,92.0883,265.0,250.69207050117524,237.89653700360975,-7.512070501175238
92.1078,92.1078,277.0,250.30950613386807,237.91042890287963,4.87049386613193
92.1273,92.1273,241.0,249.9451274846636,237.92423705898057,-30.7651274846636
92.1467,92.1467,261.0,249.59965058478386,237.9378909853038,-10.41965058478386
92.1662,92.1662,212.0,249.26868975071162,237.95153112325744,-59.088689750711616
92.1856,92.1856,244.0,248.95453630456393,237.96501725501832,-26.77453630456393
92.2051,92.2051,247.0,248.6530935125849,237.97848809125875,-23.47309351258489
92.2245,92.2245,255.0,248.36680554404577,237.99180514969424,-15.186805544045775
92.244,92.244,227.0,248.09173671965416,238.00510539707716,-42.911736719654165
92.2635,92.2635,259.0,247.8288077233239,238.01831964530706,-10.648807723323905
92.2829,92.2829,246.0,247.5786608333389,238.03138046766097,-23.398660833338887
92.3024,92.3024,240.0,247.33808788042487,238.04442218793557,-29.158087880424866
92.3218,92.3218,244.0,247.10887114323089,238.0573107228075,-24.928871143230886
92.3413,92.3413,233.0,246.88823443531976,238.07017861901588,-35.70823443531976
92.3607,92.3607,254.0,246.67799561403422,238.08289357515585,-14.497995614034217
92.3802,92.3802,230.0,246.47533950187065,238.095586347596,-38.29533950187065
92.3997,92.3997,241.0,246.28101924034252,238.10819084286976,-27.101019240342517
92.4191,92.4191,247.0,246.0955828918105,238.12064277555487,-20.915582891810494
92.4386,92.4386,210.0,245.91671356490644,238.1330701890867,-57.736713564906445
92.458,92.458,241.0,245.74579727082767,238.1453452975954,-26.565797270827666
92.4775,92.4775,224.0,245.58086781649286,238.15759432068552,-43.400867816492855
92.4969,92.4969,245.0,245.4231932946753,238.16969130123724,-22.243193294675287
92.5164,92.5164,226.0,245.2708520725789,238.18176062158236,-41.09085207257889
92.5359,92.5359,243.0,245.12440424547762,238.1937393646414,-23.94440424547762
92.5553,92.5553,217.0,244.98434312794322,238.2055664684994,-49.80434312794322
92.5748,92.5748,244.0,244.84884970809017,238.21736353189806,-22.66884970809017
92.5942,92.5942,246.0,244.71911320894105,238.22900923095796,-20.539113208941053
92.6137,92.6137,240.0,244.5936442596525,238.24062329336383,-26.413644259652507
92.6331,92.6331,241.0,244.47343094797117,238.252086271271,-25.293430947971167
92.6526,92.6526,233.0,244.35704223358834,238.26351600773575,-33.177042233588345
92.6721,92.6721,238.0,244.24496365763713,238.27485284461196,-28.06496365763713
92.6915,92.6915,233.0,244.13749703881754,238.286039026492,-32.95749703881754
92.711,92.711,257.0,244.0333694175123,238.29718954150434,-8.85336941751229
92.7304,92.7304,254.0,243.93352048068533,238.30818969388483,-11.753520480685332
92.7499,92.7499,250.0,243.8367482177808,238.31915255302465,-15.656748217780809
92.7693,92.7693,218.0,243.74385604226302,238.3299653469335,-47.56385604226302
92.7888,92.7888,224.0,243.65379837690708,238.3407392125635,-41.47379837690708
92.8083,92.8083,225.0,243.56694328248233,238.35141783404268,-40.38694328248233
92.8277,92.8277,240.0,243.48353617095154,238.3619468462679,-25.30353617095154
92.8472,92.8472,231.0,243.40260907388398,238.37243445924156,-34.22260907388398
92.8666,92.8666,230.0,243.32492257725312,238.38277277303385,-35.14492257725312
92.8861,92.8861,276.0,243.24949590074596,238.3930680307732,10.930504099254044
92.9055,92.9055,211.0,243.17702441183593,238.4032143044993,-53.99702441183593
92.925,92.925,253.0,243.10670828836845,238.41331585663468,-11.926708288368452
92.9445,92.9445,241.0,243.0387913565958,238.42331979772035,-23.858791356595795
92.9639,92.9639,244.0,242.97349474911024,238.43317523755428,-20.793494749110245
92.9834,92.9834,237.0,242.91009918372822,238.44298343890145,-27.73009918372822
93.0028,93.0028,224.0,242.84919072070917,238.4526434669846,-40.669190720709175
93.0223,93.0223,228.0,242.79000724986835,238.4622545691007,-36.61000724986835
93.0417,93.0417,213.0,242.73310239830394,238.4717178310952,-51.55310239830394
93.0612,93.0612,252.0,242.6778582622653,238.48113047083416,-12.49785826226529
93.0807,93.0807,256.0,242.6244699663212,238.49044311021126,-8.444469966321186
93.1001,93.1001,263.0,242.57311622557523,238.49960841932432,-1.393116225575234
93.1196,93.1196,234.0,242.52325851689534,238.50872054298546,-30.34325851689534
93.139,93.139,246.0,242.4753094989616,238.51768568249298,-18.295309498961593
93.1585,93.1585,224.0,242.42872392994937,238.526595918138,-40.24872392994937
93.1779,93.1779,244.0,242.38394824414618,238.53535952095407,-20.203948244146183
93.1974,93.1974,228.0,242.34045791976513,238.54406649261685,-36.16045791976513
93.2169,93.2169,252.0,242.29842624844454,238.55267105211544,-12.118426248444543
93.2363,93.2363,226.0,242.25801598753637,238.56112951605127,-38.07801598753637
93.2558,93.2558,226.0,242.21879783965022,238.5695287389588,-38.03879783965022
93.2752,93.2752,244.0,242.1810953817771,238.5777822307452,-20.001095381777112
93.2947,93.2947,225.0,242.14449064673065,238.58597473191008,-38.964490646730646
93.3141,93.3141,255.0,242.10934189021722,238.5940218716695,-8.929341890217223
93.3336,93.3336,210.0,242.07521261235192,238.60200626226174,-53.89521261235192
93.3531,93.3531,227.0,242.04226859210524,238.60988580632082,-36.862268592105245
93.3725,93.3725,246.0,242.01064966379738,238.61762055396287,-17.83064966379738
93.392,93.392,225.0,241.97998703399372,238.62528989550472,-38.79998703399372
93.4114,93.4114,231.0,241.95054935258975,238.63281482361185,-32.77054935258975
93.4309,93.4309,239.0,241.92202722074435,238.64027256458994,-24.742027220744355
93.4503,93.4503,260.0,241.8946942927098,238.64758628044947,-3.714694292709801
93.4698,93.4698,217.0,241.86821057184665,238.65483101912625,-46.688210571846646
93.4893,93.4893,243.0,241.84270793573097,238.66196845425708,-20.66270793573097
93.5087,93.5087,231.0,241.81829907729798,238.66896245729498,-32.63829907729798
93.5282,93.5282,246.0,241.79469798962572,238.67588477877854,-17.614697989625718
93.5476,93.5476,256.0,241.7721135402743,238.68266406990205,-7.5921135402742905
93.5671,93.5671,218.0,241.75032281086837,238.68936986675294,-45.57032281086837
93.5865,93.5865,254.0,241.72950531053482,238.69593304037062,-9.549505310534819
93.606,93.606,234.0,241.70942965813126,238.7024208979,-29.529429658131257
93.6255,93.6255,258.0,241.69019758714592,238.7087989721502,-5.5101975871459175
93.6449,93.6449,240.0,241.67189454922575,238.71503504454623,-23.491894549225755
93.6644,93.6644,224.0,241.65429109187997,238.72119304866183,-39.47429109187997
93.6838,93.6838,264.0,241.63755969489875,238.72720947161758,0.5424403051012447
93.7033,93.7033,233.0,241.6215370387479,238.7331459816307,-30.441537038747903
93.7227,93.7227,219.0,241.60634827116806,238.7389413366326,-44.42634827116806
93.7422,93.7422,257.0,241.59183713954312,238.74465492485922,-6.411837139543117
93.7617,93.7617,259.0,241.5780717962508,238.75025622727625,-4.398071796250811
93.7811,93.7811,245.0,241.5651183381287,238.75571702473175,-18.385118338128713
93.8006,93.8006,225.0,241.55280763838425,238.7610932550165,-38.37280763838425
93.82,93.82,246.0,241.54128365760147,238.76632942020714,-17.36128365760147
93.8395,93.8395,260.0,241.53040710258506,238.77147914136535,-3.3504071025850592
93.8589,93.8589,241.0,241.52027509601652,238.7764892428118,-22.34027509601652
93.8784,93.8784,240.0,241.51079428190158,238.78141101412075,-23.330794281901582
93.8979,93.8979,234.0,241.50201495583298,238.78621797421565,-29.322014955832977
93.9173,93.9173,231.0,241.4939593162944,238.79088599363752,-32.313959316294394
93.9368,93.9368,233.0,241.48653956284724,238.7954628339389,-30.30653956284724
93.9562,93.9562,222.0,241.47984708603002,238.7999011928201,-41.29984708603002
93.9757,93.9757,248.0,241.47379753766361,238.8042464632637,-15.293797537663615
93.9951,93.9951,231.0,241.46844562907248,238.80845371711575,-32.28844562907248
94.0146,94.0146,252.0,241.46375859547854,238.8125659638962,-11.283758595478538
94.0341,94.0341,218.0,241.45974929685835,238.8165608511073,-45.27974929685835
94.0535,94.0535,231.0,241.45642968761965,238.82041843007443,-32.27642968761965
94.073,94.073,256.0,241.4537841673383,238.82417810401407,-7.273784167338313
94.0924,94.0924,244.0,241.45184441219837,238.82780094856122,-19.27184441219837
94.1119,94.1119,229.0,241.45057898696643,238.8313239460513,-34.270578986966434
94.1313,94.1313,268.0,241.45000730577172,238.83471059863717,4.7299926942282795
94.1508,94.1508,244.0,241.45014924199214,238.83799545274601,-19.270149241992137
94.1703,94.1703,223.0,241.45099974703876,238.84116037590275,-40.270999747038765
94.1897,94.1897,247.0,241.45255262628055,238.8441896921323,-16.27255262628055
94.2092,94.2092,245.0,241.45484908924124,238.84711426256968,-18.274849089241236
94.2286,94.2286,255.0,241.45787603325599,238.84990372474408,-8.277876033255986
94.2481,94.2481,235.0,241.46165388842695,238.85258646612644,-28.281653888426952
94.2675,94.2675,229.0,241.4661847775883,238.85513460360806,-34.286184777588296
94.287,94.287,227.0,241.47151082382857,238.85757403583372,-36.29151082382857
