"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
35.3516,35.3516,178.0,170.77348833618987,170.12271988018966,-22.053488336189872
35.3711,35.3711,183.0,170.85499314068664,170.20142050707867,-17.134993140686646
35.3905,35.3905,175.0,170.93609855045813,170.27971735294204,-25.216098550458128
35.41,35.41,174.0,171.0176405099225,170.35841726406827,-26.297640509922502
35.4294,35.4294,166.0,171.09878251485776,170.43671272720525,-34.37878251485776
35.4489,35.4489,171.0,171.18036080028767,170.5154105758072,-29.460360800287674
35.4684,35.4684,162.0,171.26195701951292,170.59410688550827,-38.54195701951292
35.4878,35.4878,176.0,171.3431526331707,170.6723977641748,-24.62315263317069
35.5073,35.5073,180.0,171.42478449948257,170.75109000012716,-20.70478449948257
35.5267,35.5267,176.0,171.5060152928991,170.8293761623553,-24.786015292899094
35.5462,35.5462,183.0,171.5876819103228,170.90806299197175,-17.8676819103228
35.5656,35.5656,171.0,171.66894689523005,170.9863431148208,-29.94894689523005
35.5851,35.5851,169.0,171.75064790228188,171.0650232111666,-32.030647902281885
35.6045,35.6045,182.0,171.8319469764791,171.14329597731512,-19.11194697647909
35.624,35.624,167.0,171.913681669318,171.22196801909945,-34.19368166931801
35.6435,35.6435,162.0,171.99543309572888,171.3006355278351,-39.275433095728886
35.6629,35.6629,159.0,172.0767817108285,171.37889478840464,-42.3567817108285
35.6824,35.6824,185.0,172.15856624972946,171.45755226952306,-16.438566249729462
35.7018,35.7018,170.0,172.23994740435523,171.53580090294642,-31.519947404355236
35.7213,35.7213,185.0,172.32176448076225,171.61444704923767,-16.601764480762256
35.7407,35.7407,149.0,172.4031777679429,171.69268375780268,-52.68317776794291
35.7602,35.7602,169.0,172.4850266046029,171.77131726767155,-32.765026604602895
35.7797,35.7797,167.0,172.56689152460908,171.84994395507414,-34.84689152460908
35.7991,35.7991,182.0,172.64835233062314,171.92816033670596,-19.92835233062314
35.8186,35.8186,162.0,172.7302484383928,172.00677244414476,-40.01024843839281
35.838,35.838,157.0,172.81174016447414,172.08497367939387,-45.091740164474146
35.8575,35.8575,160.0,172.89366713943897,172.1635699192816,-42.173667139438976
35.8769,35.8769,167.0,172.97518965737018,172.2417547299436,-35.25518965737018
35.8964,35.8964,185.0,173.0571473264766,172.320333820279,-17.33714732647661
35.9159,35.9159,172.0,173.1391201840411,172.3989038331458,-30.419120184041105
35.9353,35.9353,167.0,173.2206878220636,172.47706159806143,-35.50068782206361
35.9548,35.9548,186.0,173.30269099725757,172.5556125471955,-16.582690997257572
35.9742,35.9742,185.0,173.38428827607297,172.63375071466726,-17.664288276072966
35.9937,35.9937,158.0,173.46632099927623,172.71228133200225,-44.746320999276236
36.0131,36.0131,198.0,173.5479477279765,172.79039864323198,-4.827947727976493
36.0326,36.0326,155.0,173.6300100797531,172.86890766625845,-47.91001007975311
36.0521,36.0521,176.0,173.71208733274275,172.94740539105058,-26.992087332742756
36.0715,36.0715,169.0,173.7937578652457,173.02548903972848,-34.07375786524571
36.091,36.091,164.0,173.87586391832133,173.10396328523962,-39.15586391832133
36.1104,36.1104,179.0,173.95756339358746,173.18202295323263,-24.237563393587465
36.1299,36.1299,164.0,174.03969856093565,173.26047247081542,-39.31969856093565
36.1493,36.1493,155.0,174.12142701627857,173.3385069186302,-48.401427016278575
36.1688,36.1688,182.0,174.20359088314737,173.41693046516497,-21.48359088314737
36.1883,36.1883,179.0,174.28576908145854,173.49534052675705,-24.56576908145854
36.2077,36.2077,159.0,174.3675401991936,173.57333479668935,-44.6475401991936
36.2272,36.2272,168.0,174.44974712937554,173.65171703131585,-35.72974712937554
36.2466,36.2466,174.0,174.53154694604137,173.72968300478715,-29.811546946041375
36.2661,36.2661,170.0,174.61378231189866,173.80803618311788,-33.89378231189866
36.2855,36.2855,177.0,174.69561030631442,173.8859726398382,-26.975610306314422
36.305,36.305,158.0,174.77787401819796,173.96429553804114,-46.057874018197964
36.3245,36.3245,180.0,174.8601523099696,174.0426027984715,-24.140152309969608
36.3439,36.3439,184.0,174.9420230737689,174.12049266292,-20.222023073768895
36.3634,36.3634,170.0,175.024329727287,174.19876781620698,-34.30432972728701
36.3828,36.3828,169.0,175.10622862276185,174.27662513552815,-35.38622862276185
36.4023,36.4023,176.0,175.18856372901243,174.35486697155645,-28.46856372901243
36.4217,36.4217,173.0,175.2704913488804,174.43269054456238,-31.5504913488804
36.4412,36.4412,176.0,175.35285527835697,174.510897858686,-28.63285527835697
36.4607,36.4607,178.0,175.43523358069356,174.58908741590665,-26.715233580693564
36.4801,36.4801,181.0,175.51720379066336,174.6668580826595,-23.79720379066336
36.4996,36.4996,168.0,175.59961125128117,174.74501131970868,-36.879611251281176
36.519,36.519,175.0,175.68161005593515,174.82274525942248,-29.961610055935154
36.5385,36.5385,185.0,175.76404620240712,174.90086098529787,-20.044046202407117
36.5579,36.5579,177.0,175.8460740999237,174.9785570157851,-28.1260740999237
36.5774,36.5774,179.0,175.9285396407897,175.05663404492466,-26.208539640789695
36.5969,36.5969,203.0,176.01102020263008,175.1346912315513,-2.2910202026300794
36.6163,36.6163,171.0,176.09309216574692,175.21232814167928,-34.373092165746925
36.6358,36.6358,207.0,176.17560203917674,175.29034486189906,1.544397960823261
36.6552,36.6552,164.0,176.25770356961507,175.36794092947562,-41.537703569615076
